,movieId,genres_x,tconst,titleType,primaryTitle,isAdult,startYear,endYear,runtimeMinutes,genres_y,directors,averageRating,numVotes
13269,25960,Drama,tt0042436,movie,Les Enfants Terribles,0,1950,\N,105,Drama,Jean-Pierre Melville,7.1,3613.0
13270,34696,Crime|Drama,tt0067900,movie,A Cop,0,1972,\N,98,"Crime,Thriller",Jean-Pierre Melville,7.1,8098.0
13271,46855,Action|Drama|Thriller|War,tt0064040,movie,Army of Shadows,0,1969,\N,145,"Drama,War",Jean-Pierre Melville,8.2,20650.0
13272,66947,Crime|Drama|Thriller,tt0052733,movie,Two Men in Manhattan,0,1959,\N,84,"Crime,Drama,Thriller",Jean-Pierre Melville,6.7,1703.0
13273,70670,Crime|Drama|Film-Noir,tt0060305,movie,Le Deuxième Souffle,0,1966,\N,150,"Crime,Drama",Jean-Pierre Melville,7.9,5398.0
13274,70849,Crime|Thriller,tt0054821,movie,Le Doulos,0,1962,\N,108,"Crime,Thriller",Jean-Pierre Melville,7.8,9274.0
13275,83538,Drama,tt0055082,movie,"Léon Morin, Priest",0,1961,\N,117,"Drama,Romance,War",Jean-Pierre Melville,7.6,4171.0
13276,83540,Drama|Romance|War,tt0039822,movie,Le Silence de la Mer,0,1949,\N,87,"Drama,Romance,War",Jean-Pierre Melville,7.6,4289.0
13277,5337,Comedy,tt0101701,movie,Delirious,0,1991,\N,96,"Comedy,Fantasy",Tom Mankiewicz,5.9,7687.0
13278,7102,Comedy|Crime|Drama,tt0092925,movie,Dragnet,0,1987,\N,106,"Comedy,Crime",Tom Mankiewicz,6.0,31556.0
13279,5344,Drama|Thriller,tt0088256,movie,Thief of Hearts,0,1984,\N,100,"Crime,Drama,Thriller",Douglas Day Stewart,5.8,1558.0
13280,5353,Comedy|Drama,tt0068326,movie,Butterflies Are Free,0,1972,\N,109,"Comedy,Drama,Music",Milton Katselas,7.2,4663.0
13281,42491,Drama,tt0080129,movie,"When You Comin' Back, Red Ryder?",0,1979,\N,118,Drama,Milton Katselas,6.9,399.0
13282,108656,Crime|Drama,tt0073620,movie,Report to the Commissioner,0,1975,\N,112,"Action,Crime,Drama",Milton Katselas,6.6,852.0
13283,108658,Comedy,tt0070068,movie,40 Carats,0,1973,\N,110,"Comedy,Romance",Milton Katselas,6.3,642.0
13284,5356,Horror|Sci-Fi,tt0073043,movie,The Giant Spider Invasion,0,1975,\N,84,"Horror,Sci-Fi",Bill Rebane,3.1,3669.0
13285,96060,Adventure|Horror|Sci-Fi,tt0124307,movie,The Capture of Bigfoot,0,1979,\N,92,"Adventure,Drama,Horror",Bill Rebane,3.4,519.0
13286,5357,Adventure,tt0110157,movie,Iron Will,0,1994,\N,108,"Adventure,Family",Charles Haid,6.6,7421.0
13287,82491,Drama,tt0106612,tvMovie,Cooperstown,0,1993,\N,104,"Drama,Sport",Charles Haid,5.9,156.0
13288,101402,Drama|Romance|Western,tt0117476,tvMovie,Riders of the Purple Sage,0,1996,\N,98,"Drama,Romance,Western",Charles Haid,6.3,731.0
13289,124667,(no genres listed),tt0206951,tvMovie,Sally Hemings: An American Scandal,0,2000,\N,251,"Biography,Drama,History",Charles Haid,7.2,438.0
13290,5362,Adventure|Children,tt0111701,movie,White Fang 2: Myth of the White Wolf,0,1994,\N,106,"Adventure,Family",Ken Olin,5.4,2058.0
13291,70549,Drama,tt0104118,tvMovie,Doing Time on Maple Drive,0,1992,\N,92,Drama,Ken Olin,6.9,2110.0
13292,5363,Comedy,tt0241760,movie,The New Guy,0,2002,\N,88,Comedy,Ed Decter,5.9,33526.0
13293,5368,Drama|Romance|War,tt0052600,movie,Ballad of a Soldier,0,1959,\N,88,"Drama,Romance,War",Grigoriy Chukhray,8.2,9410.0
13294,91589,Drama|Romance|War,tt0049783,movie,The Forty-First,0,1956,\N,88,"Drama,Romance,War",Grigoriy Chukhray,7.5,1365.0
13295,5371,Horror,tt0078916,movie,Beyond the Darkness,0,1979,\N,94,Horror,Joe D'Amato,6.3,4384.0
13296,78084,Horror,tt0082479,movie,Antropophagus,0,1980,\N,92,Horror,Joe D'Amato,5.4,5317.0
13297,96921,Horror,tt0079642,movie,Erotic Nights of the Living Dead,1,1980,\N,88,"Adult,Horror",Joe D'Amato,4.1,1156.0
13298,97330,Action|Adventure|Fantasy,tt0085183,movie,"Ator, the Fighting Eagle",0,1982,\N,98,"Action,Adventure,Fantasy",Joe D'Amato,3.2,2140.0
13299,111674,Horror,tt0084028,movie,Absurd,0,1981,\N,96,Horror,Joe D'Amato,5.4,2454.0
13300,5374,Horror,tt0058007,movie,Devil Doll,0,1964,\N,81,Horror,Lindsay Shonteff,4.4,1760.0
13301,5379,Drama,tt0247199,movie,The Believer,0,2001,\N,98,Drama,Henry Bean,7.2,36389.0
13302,61312,Comedy|Drama,tt0425308,movie,Noise,0,2007,\N,92,"Comedy,Crime,Drama",Henry Bean,6.2,4182.0
13303,5390,Drama,tt0254199,movie,CQ,0,2001,\N,88,"Comedy,Drama,Sci-Fi",Roman Coppola,6.2,4579.0
13304,100438,Comedy,tt2044729,movie,A Glimpse Inside the Mind of Charles Swan III,0,2012,\N,86,Comedy,Roman Coppola,4.8,4982.0
13305,5405,Western,tt0037627,movie,Dakota,0,1945,\N,82,Western,Joseph Kane,6.1,1304.0
13306,80311,Romance|Western,tt0030006,movie,"Come on, Rangers!",0,1938,\N,57,"Romance,Western",Joseph Kane,6.3,87.0
13307,80313,Romance|Western,tt0029334,movie,"Oh, Susanna!",0,1936,\N,59,Western,Joseph Kane,5.8,178.0
13308,81643,Romance|Western,tt0037702,movie,Flame of Barbary Coast,0,1945,\N,91,"Musical,Romance,Western",Joseph Kane,6.3,1257.0
13309,110399,Action|Western,tt0028646,movie,Boots and Saddles,0,1937,\N,58,Western,Joseph Kane,5.8,204.0
13310,116078,Action|Western,tt0032346,movie,Colorado,0,1940,\N,57,Western,Joseph Kane,6.0,222.0
13311,116263,Western,tt0036725,movie,Cowboy and the Senorita,0,1944,\N,78,Western,Joseph Kane,5.9,237.0
13312,121805,Crime|Musical|Western,tt0028054,movie,The Old Corral,0,1936,\N,57,Western,Joseph Kane,5.9,205.0
13313,130273,Western,tt0027876,movie,The Lawless Nineties,0,1936,\N,55,"Action,Adventure,Romance",Joseph Kane,5.7,280.0
13314,5407,Comedy|Drama,tt0211286,movie,La bûche,0,1999,\N,106,"Comedy,Drama",Danièle Thompson,6.3,1653.0
13315,6488,Comedy|Romance,tt0293116,movie,Jet Lag,0,2002,\N,91,"Comedy,Romance",Danièle Thompson,6.1,5699.0
13316,52037,Comedy|Drama|Romance,tt0444112,movie,Avenue Montaigne,0,2006,\N,106,"Comedy,Drama,Romance",Danièle Thompson,6.7,4016.0
13317,88670,Comedy|Drama,tt1193088,movie,Change of Plans,0,2009,\N,100,"Comedy,Drama",Danièle Thompson,5.7,1816.0
13318,104331,Comedy|Romance,tt2295750,movie,It Happened in Saint-Tropez,0,2013,\N,100,"Comedy,Romance",Danièle Thompson,5.5,966.0
13319,5408,Drama,tt0158033,movie,Nora,0,2000,\N,106,"Biography,Drama",Pat Murphy,6.0,1600.0
13320,5413,Horror,tt0079788,movie,Zombie Holocaust,0,1980,\N,84,Horror,Marino Girolami,5.2,5010.0
13321,129329,Crime|Drama,tt0202583,movie,Rudeness,0,1975,\N,105,"Crime,Drama",Marino Girolami,6.1,9.0
13322,5415,Comedy|Drama,tt0279778,movie,Divine Secrets of the Ya-Ya Sisterhood,0,2002,\N,116,Drama,Callie Khouri,6.1,17956.0
13323,57370,Comedy|Crime|Thriller,tt0951216,movie,Mad Money,0,2008,\N,104,"Comedy,Crime,Thriller",Callie Khouri,5.8,20378.0
13324,5417,Drama|Fantasy,tt0285441,movie,Atanarjuat: The Fast Runner,0,2001,\N,172,Drama,Zacharias Kunuk,7.5,6263.0
13325,5421,Drama,tt0238924,movie,The Dangerous Lives of Altar Boys,0,2002,\N,104,"Comedy,Drama",Peter Care,7.0,13115.0
13326,5427,Comedy,tt0082146,movie,Caveman,0,1981,\N,91,"Comedy,Romance",Carl Gottlieb,5.8,7016.0
13327,5430,Romance,tt0108504,movie,For a Lost Soldier,0,1992,\N,92,"Drama,Romance,War",Roeland Kerbosch,7.5,4238.0
13328,5432,Action|Crime,tt0095296,movie,Hero and the Terror,0,1988,\N,96,"Action,Crime,Drama",William Tannen,5.3,3353.0
13329,8901,Action|Adventure|Crime|Mystery|Thriller,tt0087268,movie,Flashpoint,0,1984,\N,93,"Action,Crime,Drama",William Tannen,6.5,2101.0
13330,96170,Action|Drama|Thriller,tt0432267,movie,The Cutter,0,2005,\N,92,"Action,Crime,Drama",William Tannen,5.0,2038.0
13331,127272,Comedy,tt0142634,movie,Nobody Knows Anything!,0,2003,\N,90,Comedy,William Tannen,3.2,539.0
13332,5433,Adventure|Drama|Horror|Mystery|Thriller,tt0090021,movie,Silver Bullet,0,1985,\N,95,Horror,Daniel Attias,6.4,23823.0
13333,5434,Drama|Film-Noir|Thriller,tt0040823,movie,"Sorry, Wrong Number",0,1948,\N,89,"Drama,Film-Noir,Mystery",Anatole Litvak,7.4,9600.0
13334,6516,Drama,tt0048947,movie,Anastasia,0,1956,\N,105,"Biography,Drama,History",Anatole Litvak,7.0,7488.0
13335,8718,Drama,tt0040806,movie,The Snake Pit,0,1948,\N,108,"Drama,Mystery",Anatole Litvak,7.6,6790.0
13336,38164,Drama|Romance,tt0032194,movie,"All This, and Heaven Too",0,1940,\N,141,"Drama,Romance",Anatole Litvak,7.5,4316.0
13337,53737,Crime|Drama|Mystery|Thriller|War,tt0062038,movie,The Night of the Generals,0,1967,\N,148,"Crime,Drama,Mystery",Anatole Litvak,7.3,7127.0
13338,64325,Crime|Drama|Film-Noir|Romance|Thriller,tt0039581,movie,The Long Night,0,1947,\N,101,"Crime,Drama,Film-Noir",Anatole Litvak,6.6,1414.0
13339,69387,Drama|Romance,tt0054936,movie,Goodbye Again,0,1961,\N,120,"Drama,Romance",Anatole Litvak,7.1,2360.0
13340,73188,Drama,tt0027951,movie,Mayerling,0,1936,\N,96,"Drama,Romance",Anatole Litvak,7.0,675.0
13341,77212,Crime|Drama|Film-Noir,tt0033987,movie,Out of the Fog,0,1941,\N,85,"Crime,Drama,Film-Noir",Anatole Litvak,6.9,1263.0
13342,77238,Drama|War,tt0043459,movie,Decision Before Dawn,0,1951,\N,119,"Drama,War",Anatole Litvak,7.2,2405.0
13343,83916,Drama|Film-Noir|Musical,tt0033409,movie,Blues in the Night,0,1941,\N,88,"Crime,Drama,Film-Noir",Anatole Litvak,6.8,964.0
13344,86368,Drama,tt0031173,movie,Confessions of a Nazi Spy,0,1939,\N,104,"Drama,War",Anatole Litvak,6.7,1445.0
13345,86372,Drama|Romance,tt0052950,movie,The Journey,0,1959,\N,126,"Drama,Romance,War",Anatole Litvak,6.9,1447.0
13346,86931,Drama|Romance|War,tt0035431,movie,This Above All,0,1942,\N,110,"Drama,Romance,War",Anatole Litvak,6.8,1055.0
13347,87179,Drama,tt0030755,movie,The Sisters,0,1938,\N,99,Drama,Anatole Litvak,6.9,1675.0
13348,104569,Drama|Romance|War,tt0046480,movie,Act of Love,0,1953,\N,95,"Drama,Romance,War",Anatole Litvak,6.6,475.0
13349,114217,Crime|Drama,tt0032315,movie,Castle on the Hudson,0,1940,\N,77,"Crime,Drama",Anatole Litvak,6.8,571.0
13350,122302,Crime|Drama|Film-Noir,tt0029864,movie,The Amazing Dr. Clitterhouse,0,1938,\N,87,"Crime,Drama",Anatole Litvak,7.0,2301.0
13351,5441,Mystery|Thriller,tt0105631,movie,Traces of Red,0,1992,\N,105,"Crime,Drama,Mystery",Andy Wolk,5.3,1489.0
13352,89365,Drama,tt0938291,tvMovie,A Stranger's Heart,0,2007,\N,85,Romance,Andy Wolk,5.6,362.0
13353,104236,Drama,tt0099321,tvMovie,Criminal Justice,0,1990,\N,90,Drama,Andy Wolk,6.4,316.0
13354,5443,Comedy,tt0247444,movie,Juwanna Mann,0,2002,\N,91,"Comedy,Drama,Romance",Jesse Vaughan,4.7,6298.0
13355,5448,Adventure|Animation|Children|Comedy,tt0314166,movie,Hey Arnold! The Movie,0,2002,\N,76,"Adventure,Animation,Comedy",Tuck Tucker,6.0,6484.0
13356,5452,Children|Comedy|Romance,tt0107438,movie,Look Who's Talking Now,0,1993,\N,96,"Comedy,Family,Romance",Tom Ropelewski,4.4,27473.0
13357,7103,Comedy,tt0100087,movie,Madhouse,0,1990,\N,90,Comedy,Tom Ropelewski,5.5,2869.0
13358,5460,Action|Animation|Children|Comedy,tt0289408,movie,The Powerpuff Girls Movie,0,2002,\N,73,"Action,Adventure,Animation",Craig McCracken,6.6,9167.0
13359,5462,Adventure|Comedy,tt0305396,movie,The Crocodile Hunter: Collision Course,0,2002,\N,90,"Action,Adventure,Comedy",John Stainton,5.4,6345.0
13360,5465,Crime|Drama|Thriller,tt0297721,movie,All About Lily Chou-Chou,0,2001,\N,146,"Crime,Drama,Music",Shunji Iwai,7.6,7847.0
13361,32497,Drama|Romance,tt0113703,movie,Love Letter,0,1995,\N,117,"Drama,Romance",Shunji Iwai,8.0,7086.0
13362,69310,Comedy|Drama,tt0407851,movie,Hana and Alice,0,2004,\N,135,"Comedy,Drama,Romance",Shunji Iwai,7.3,3810.0
13363,117376,Romance,tt0146271,movie,April Story,0,1998,\N,67,"Drama,Romance",Shunji Iwai,7.1,2838.0
13364,5466,Comedy|Drama|Romance,tt0269499,movie,My Wife Is an Actress,0,2001,\N,95,"Comedy,Drama,Romance",Yvan Attal,6.4,3518.0
13365,33898,Comedy|Drama,tt0381270,movie,Happily Ever After,0,2004,\N,100,"Comedy,Drama,Music",Yvan Attal,6.5,4738.0
13366,5472,Children|Drama|Musical,tt0068156,movie,1776,0,1972,\N,141,"Drama,Family,History",Peter H. Hunt,7.6,7639.0
13367,112844,Comedy,tt0386346,tvMovie,Bus Stop,0,1982,\N,\N,Comedy,Peter H. Hunt,6.9,59.0
13368,5473,Drama,tt0072976,movie,Fox and His Friends,0,1975,\N,123,"Crime,Drama,Romance",Rainer Werner Fassbinder,7.7,5142.0
13369,5488,Drama,tt0067227,movie,The Merchant of Four Seasons,0,1972,\N,88,Drama,Rainer Werner Fassbinder,7.4,4224.0
13370,5762,Drama,tt0082661,movie,Lili Marleen,0,1981,\N,120,"Drama,Music,Romance",Rainer Werner Fassbinder,7.2,3552.0
13371,5763,Drama,tt0082671,movie,Lola,0,1981,\N,115,"Drama,Romance",Rainer Werner Fassbinder,7.5,5218.0
13372,6121,Drama,tt0084565,movie,Querelle,0,1982,\N,108,Drama,Rainer Werner Fassbinder,6.8,5772.0
13373,6126,Drama,tt0084654,movie,Veronika Voss,0,1982,\N,104,Drama,Rainer Werner Fassbinder,7.8,6179.0
13374,6509,Drama|Romance,tt0071141,movie,Ali: Fear Eats the Soul,0,1974,\N,92,"Drama,Romance",Rainer Werner Fassbinder,8.1,18705.0
13375,31522,Drama,tt0079095,movie,The Marriage of Maria Braun,0,1979,\N,120,Drama,Rainer Werner Fassbinder,7.8,12183.0
13376,31524,Drama,tt0068278,movie,The Bitter Tears of Petra von Kant,0,1972,\N,124,"Drama,Romance",Rainer Werner Fassbinder,7.7,8443.0
13377,32797,Comedy|Drama,tt0075165,movie,Satan's Brew,0,1976,\N,112,"Comedy,Drama,Romance",Rainer Werner Fassbinder,6.9,1725.0
13378,32890,Drama,tt0073424,movie,Mother Küsters Goes to Heaven,0,1975,\N,120,Drama,Rainer Werner Fassbinder,7.6,1723.0
13379,49929,Drama|Romance,tt0064536,movie,Katzelmacher,0,1969,\N,88,Drama,Rainer Werner Fassbinder,7.0,2547.0
13380,56009,Drama,tt0065391,movie,The American Soldier,0,1970,\N,80,Drama,Rainer Werner Fassbinder,6.7,1619.0
13381,57772,Crime|Sci-Fi,tt0070904,tvMiniSeries,World on a Wire,0,1973,1973,212,"Crime,Mystery,Sci-Fi",Rainer Werner Fassbinder,7.8,5309.0
13382,60585,Drama,tt0074312,movie,Chinese Roulette,0,1976,\N,86,"Drama,Thriller",Rainer Werner Fassbinder,7.3,3651.0
13383,69241,Drama,tt0080196,tvMiniSeries,Berlin Alexanderplatz,0,1980,1980,931,"Crime,Drama",Rainer Werner Fassbinder,8.6,3987.0
13384,73064,Drama,tt0077729,movie,In a Year with 13 Moons,0,1978,\N,124,Drama,Rainer Werner Fassbinder,7.5,3648.0
13385,80812,Drama,tt0071458,movie,Effi Briest,0,1974,\N,140,"Drama,History",Rainer Werner Fassbinder,6.9,2205.0
13386,81046,Drama|Thriller,tt0070374,tvMovie,Martha,0,1974,\N,116,"Drama,Thriller",Rainer Werner Fassbinder,7.6,2347.0
13387,81054,Comedy|Crime|Romance,tt0064588,movie,Love Is Colder Than Death,0,1969,\N,88,"Comedy,Crime",Rainer Werner Fassbinder,6.6,2711.0
13388,84094,Comedy|Drama,tt0067962,movie,Beware of a Holy Whore,0,1971,\N,103,"Comedy,Drama",Rainer Werner Fassbinder,6.8,2019.0
13389,89912,Drama|Western,tt0067979,movie,Whity,0,1971,\N,95,"Drama,Western",Rainer Werner Fassbinder,6.5,973.0
13390,96933,Drama|Fantasy,tt0077421,movie,Despair,0,1978,\N,119,"Drama,History",Rainer Werner Fassbinder,7.1,2048.0
13391,111345,Crime|Drama,tt0065808,movie,Gods of the Plague,0,1970,\N,91,"Crime,Drama",Rainer Werner Fassbinder,6.5,1196.0
13392,5474,Drama|Horror|Mystery|Thriller,tt0068837,movie,The Legend of Boggy Creek,0,1972,\N,87,"Documentary,Drama,Horror",Charles B. Pierce,5.2,2789.0
13393,79498,Crime|Drama|Horror|Mystery|Thriller,tt0075342,movie,The Town That Dreaded Sundown,0,1976,\N,90,"Crime,Drama,Horror",Charles B. Pierce,6.0,7012.0
13394,99850,Adventure|Drama|Romance|Western,tt0077630,movie,Grayeagle,0,1977,\N,104,"Adventure,Drama,Romance",Charles B. Pierce,5.6,532.0
13395,110651,Action|Adventure,tt0078007,movie,The Norseman,0,1978,\N,90,"Action,Adventure",Charles B. Pierce,3.7,630.0
13396,115682,Western,tt0075432,movie,Winterhawk,0,1975,\N,98,"Adventure,Western",Charles B. Pierce,5.7,393.0
13397,119695,Crime|Drama|Horror|Mystery|Thriller,tt0079128,movie,The Evictors,0,1979,\N,92,"Crime,Drama,Horror",Charles B. Pierce,5.5,988.0
13398,5478,Action|Comedy|Horror|Sci-Fi,tt0271367,movie,Eight Legged Freaks,0,2002,\N,99,"Action,Adventure,Comedy",Ellory Elkayem,5.4,52426.0
13399,69093,Adventure|Comedy,tt1276107,video,Without a Paddle: Nature's Calling,0,2009,\N,96,"Adventure,Comedy",Ellory Elkayem,4.0,2788.0
13400,103481,Comedy|Horror,tt0411805,movie,Return of the Living Dead: Necropolis,0,2005,\N,88,"Action,Comedy,Horror",Ellory Elkayem,3.3,4637.0
13401,103487,Comedy|Horror,tt0411806,movie,Return of the Living Dead: Rave to the Grave,0,2005,\N,86,"Comedy,Horror,Sci-Fi",Ellory Elkayem,3.3,4017.0
13402,5482,Children|Comedy,tt0276033,movie,The Country Bears,0,2002,\N,88,"Comedy,Family,Music",Peter Hastings,4.1,5047.0
13403,5486,Comedy,tt0246500,movie,Who Is Cletis Tout?,0,2001,\N,92,"Comedy,Crime",Chris Ver Wiel,6.4,3892.0
13404,5492,Adventure,tt0061653,movie,Fathom,0,1967,\N,99,"Adventure,Comedy",Leslie H. Martinson,5.8,1384.0
13405,26152,Action|Adventure|Comedy,tt0060153,movie,Batman: The Movie,0,1966,\N,105,"Adventure,Comedy,Crime",Leslie H. Martinson,6.5,29495.0
13406,112249,Adventure|Comedy,tt0067451,movie,Mrs. Pollifax-Spy,0,1971,\N,110,"Adventure,Comedy",Leslie H. Martinson,5.6,398.0
13407,122228,Drama|War,tt0057393,movie,PT 109,0,1963,\N,140,"Biography,Drama,War",Leslie H. Martinson,6.6,2292.0
13408,5494,Drama,tt0040866,movie,La Terra Trema,0,1948,\N,160,Drama,Luchino Visconti,7.8,4385.0
13409,5496,Drama,tt0035160,movie,Ossessione,0,1943,\N,140,"Crime,Drama,Romance",Luchino Visconti,7.6,6790.0
13410,6684,Drama|Romance,tt0067445,movie,Death in Venice,0,1971,\N,130,Drama,Luchino Visconti,7.4,18582.0
13411,7336,Drama|War,tt0064118,movie,The Damned,0,1969,\N,156,"Drama,War",Luchino Visconti,7.6,7429.0
13412,8724,Drama|War,tt0057091,movie,The Leopard,0,1963,\N,186,"Drama,History",Luchino Visconti,8.0,22789.0
13413,31309,Crime|Drama,tt0054248,movie,Rocco and His Brothers,0,1960,\N,179,"Crime,Drama,Sport",Luchino Visconti,8.3,16368.0
13414,47904,Drama|Romance,tt0050782,movie,Le Notti Bianche,0,1957,\N,102,"Drama,Romance",Luchino Visconti,7.8,7175.0
13415,63760,Drama,tt0043332,movie,Beautiful,0,1951,\N,114,"Comedy,Drama",Luchino Visconti,7.8,4018.0
13416,69911,Drama|Romance|War,tt0047469,movie,Senso,0,1954,\N,123,"Drama,History,Romance",Luchino Visconti,7.5,6069.0
13417,69971,Drama,tt0068883,movie,Ludwig,0,1973,\N,238,"Biography,Drama,History",Luchino Visconti,7.6,4400.0
13418,72866,Drama,tt0059856,movie,Sandra,0,1965,\N,105,"Drama,Mystery,War",Luchino Visconti,7.2,1683.0
13419,73339,Drama|Romance,tt0074686,movie,L'Innocente,0,1976,\N,129,"Drama,Romance",Luchino Visconti,7.4,3246.0
13420,82364,Drama,tt0071585,movie,Conversation Piece,0,1974,\N,121,"Drama,Romance",Luchino Visconti,7.5,3988.0
13421,106745,Drama,tt0062310,movie,The Stranger,0,1967,\N,104,Drama,Luchino Visconti,7.3,2262.0
13422,5497,Adventure|Comedy|Sci-Fi,tt0059557,movie,Our Man Flint,0,1966,\N,108,"Action,Adventure,Comedy",Daniel Mann,6.5,5935.0
13423,8617,Drama,tt0053622,movie,BUtterfield 8,0,1960,\N,109,Drama,Daniel Mann,6.4,5718.0
13424,8875,Drama,tt0044509,movie,"Come Back, Little Sheba",0,1952,\N,99,"Drama,Romance",Daniel Mann,7.5,4469.0
13425,8921,Drama|Romance,tt0048563,movie,The Rose Tattoo,0,1955,\N,117,"Comedy,Drama,Romance",Daniel Mann,7.0,3539.0
13426,35807,Comedy,tt0049830,movie,The Teahouse of the August Moon,0,1956,\N,123,"Comedy,Drama",Daniel Mann,6.8,3105.0
13427,47005,Drama,tt0052990,movie,The Last Angry Man,0,1959,\N,100,Drama,Daniel Mann,7.0,724.0
13428,77899,Drama,tt0048191,movie,I'll Cry Tomorrow,0,1955,\N,117,"Biography,Drama,Music",Daniel Mann,7.2,1901.0
13429,85369,Comedy|Drama|Romance,tt0062985,movie,For Love of Ivy,0,1968,\N,101,"Comedy,Drama,Romance",Daniel Mann,6.3,634.0
13430,99124,Horror,tt0067991,movie,Willard,0,1971,\N,95,Horror,Daniel Mann,6.2,3701.0
13431,103243,Drama,tt0054601,movie,Ada,0,1961,\N,109,"Drama,Romance",Daniel Mann,6.6,901.0
13432,5501,Comedy|Mystery,tt0295427,movie,The Master of Disguise,0,2002,\N,80,"Adventure,Comedy,Family",Perry Andelin Blake,3.4,22198.0
13433,5503,Comedy|Drama|Romance,tt0265930,movie,The Last Kiss,0,2001,\N,115,"Comedy,Drama,Romance",Gabriele Muccino,6.9,7864.0
13434,27644,Comedy|Drama|Romance,tt0323807,movie,"Remember Me, My Love",0,2003,\N,125,"Comedy,Drama,Romance",Gabriele Muccino,6.4,4054.0
13435,47099,Drama,tt0454921,movie,The Pursuit of Happyness,0,2006,\N,117,"Biography,Drama",Gabriele Muccino,8.0,443223.0
13436,64716,Drama,tt0814314,movie,Seven Pounds,0,2008,\N,123,"Drama,Romance",Gabriele Muccino,7.6,284708.0
13437,99087,Comedy|Romance,tt1540128,movie,Playing for Keeps,0,2012,\N,105,"Comedy,Romance,Sport",Gabriele Muccino,5.7,28555.0
13438,5512,Comedy,tt0290823,movie,Secret Ballot,0,2001,\N,100,"Comedy,Drama",Babak Payami,6.6,1173.0
13439,5514,Drama|Romance,tt0292066,movie,Lan Yu,0,2001,\N,86,"Drama,Romance",Stanley Kwan,7.1,2103.0
13440,33117,Drama|Fantasy|Mystery|Romance,tt0093258,movie,Rouge,0,1987,\N,96,"Drama,Fantasy,Music",Stanley Kwan,7.4,2021.0
13441,114394,Drama|Romance,tt0102816,movie,Center Stage,0,1991,\N,126,"Biography,Drama,Romance",Stanley Kwan,7.5,1736.0
13442,5515,Drama,tt0120263,movie,Songs from the Second Floor,0,2000,\N,98,"Comedy,Drama",Roy Andersson,7.6,17468.0
13443,26228,Drama|Romance,tt0065955,movie,A Swedish Love Story,0,1970,\N,115,"Drama,Romance",Roy Andersson,7.4,5985.0
13444,55901,Comedy|Drama|Musical,tt0445336,movie,"You, the Living",0,2007,\N,95,"Comedy,Drama,Music",Roy Andersson,7.5,14235.0
13445,80041,Crime|Drama,tt0073045,movie,Giliap,0,1975,\N,137,"Crime,Drama",Roy Andersson,6.4,755.0
13446,127298,Comedy|Drama,tt1883180,movie,A Pigeon Sat on a Branch Reflecting on Existence,0,2014,\N,101,"Comedy,Drama,Fantasy",Roy Andersson,7.0,16423.0
13447,5516,Crime|Drama|Thriller,tt0274117,movie,Read My Lips,0,2001,\N,115,"Crime,Drama,Romance",Jacques Audiard,7.3,13371.0
13448,32941,Comedy|Drama,tt0118020,movie,A Self-Made Hero,0,1996,\N,107,"Comedy,Drama",Jacques Audiard,7.2,2679.0
13449,34148,Drama,tt0411270,movie,The Beat That My Heart Skipped,0,2005,\N,108,"Crime,Drama,Music",Jacques Audiard,7.3,18719.0
13450,73344,Crime|Drama,tt1235166,movie,A Prophet,0,2009,\N,155,"Crime,Drama",Jacques Audiard,7.9,92824.0
13451,90813,Drama,tt0110958,movie,See How They Fall,0,1994,\N,90,"Crime,Drama",Jacques Audiard,6.6,1070.0
13452,97024,Drama|Romance,tt2053425,movie,Rust and Bone,0,2012,\N,120,"Drama,Romance",Jacques Audiard,7.5,63301.0
13453,5519,Drama,tt0065537,movie,Change of Habit,0,1969,\N,93,"Crime,Drama,Music",William A. Graham,6.1,2033.0
13454,5841,Adventure|Romance,tt0102782,movie,Return to the Blue Lagoon,0,1991,\N,102,"Adventure,Drama,Romance",William A. Graham,5.2,18032.0
13455,97884,Drama|War,tt0063655,movie,Submarine X-1,0,1968,\N,90,"Action,Drama,War",William A. Graham,5.3,532.0
13456,106168,Drama|War,tt0116975,tvMovie,The Man Who Captured Eichmann,0,1996,\N,96,"Drama,History,War",William A. Graham,6.5,690.0
13457,110084,Drama|Thriller,tt0305633,tvMovie,Blood Crime,0,2002,\N,88,"Drama,Thriller",William A. Graham,5.4,528.0
13458,119665,Drama,tt0075670,tvMovie,The Amazing Howard Hughes,0,1977,\N,215,"Biography,Drama",William A. Graham,6.5,507.0
13459,125950,Drama,tt0080832,tvMovie,Guyana Tragedy: The Story of Jim Jones,0,1980,\N,192,"Biography,Drama",William A. Graham,7.6,1312.0
13460,130534,Adventure,tt0078775,tvMovie,And I Alone Survived,0,1978,\N,90,Drama,William A. Graham,6.5,94.0
13461,130536,Western,tt0065896,tvMovie,The Intruders,0,1970,\N,100,Western,William A. Graham,5.8,138.0
13462,130538,Comedy,tt0066942,tvMovie,"Congratulations, It's a Boy!",0,1971,\N,73,Comedy,William A. Graham,6.1,92.0
13463,130540,Crime|Drama,tt0067849,tvMovie,Thief,0,1971,\N,74,"Crime,Drama",William A. Graham,7.3,74.0
13464,130542,Drama,tt0067214,movie,Honky,0,1971,\N,92,"Drama,Romance",William A. Graham,5.1,104.0
13465,130544,Drama|Thriller,tt0189593,tvMovie,The Hunt for the Unicorn Killer,0,1999,\N,240,"Drama,Thriller",William A. Graham,6.3,631.0
